X1_1,X1_2,X1_3,X1_4,X1_5,X1_6,X1_7,X1_8,X1_9,X1_10,X1_11,X1_12,X1_13,X1_14,X1_15,X1_16,X1_17,X1_18,X1_19,X1_20,X1_21,X1_22,X1_23,X1_24,X1_25,X1_26,X1_27,X1_28,X1_29,X1_30,X1_31,X1_32,X1_33,X1_34,X1_35,X1_36,X1_37,X1_38,X1_39,X1_40,X1_41,X1_42,X1_43,X1_44,X1_45,X1_46,X1_47,X1_48,X1_49,X1_50,X1_51,X1_52,X1_53,X1_54,X1_55,X1_56,X1_57,X1_58,X1_59,X1_60,X1_61,X1_62,X1_63,X1_64,X1_65,X1_66,X1_67,X1_68,X1_69,X1_70,X1_71,X1_72,X1_73,X1_74,X1_75,X1_76,X1_77,X1_78,X1_79,X1_80,X1_81,X1_82,X1_83,X1_84,X1_85,X1_86,X1_87,X1_88,X1_89,X1_90,X1_91,X1_92,X1_93,X1_94,X1_95,X1_96,X1_97,X1_98,X1_99,X1_100
-5.98807966,-3.936419063,-4.123590269,5.385432995,9.175331152,2.627860461,-8.124109652,0.541805841,3.585093446,6.64204745,-3.376653202,-9.538537697,5.730804705,-4.985210756,8.170079548,3.342949817,4.532182437,8.107652661,-6.447620214,7.511814984,-1.880562209,5.331746891,6.784702898,11.1844825,7.887543365,-13.99805658,-9.737872856,4.452386703,-6.532978174,1.918058432,4.160422675,2.205087282,-1.839024357,-5.339037043,10.81363452,3.885677322,-11.15447055,-9.161128416,0.897802941,-4.064790067,-0.485206803,2.540226249,-6.442519804,6.545231495,5.659611504,-1.780672405,-3.242980093,-0.314991498,5.683716906,10.29314298,-9.797080534,-10.06044792,9.742230225,7.699216979,-7.944044366,9.944371891,3.808518074,3.941222017,-5.301006909,-1.080342821,-3.225531863,7.156102423,-1.94471856,-3.296580875,7.861595704,10.87846644,11.81856112,9.715670051,-5.476202191,-8.731121638,-4.483143509,7.847031652,3.354533049,1.820701463,11.0048184,-5.54804202,-5.281616317,-2.376977274,-5.467301113,-5.110961304,-5.419978263,-2.399115345,-14.52058152,0.938342211,10.87836283,-3.122729672,-0.506252361,2.357557854,6.793099426,4.255783496,4.504086551,-2.248020672,12.17040148,-7.014945386,-2.144663535,0.923028533,-6.146392208,6.982277198,6.3305149,-6.335546611
-6.924380441,-0.567454798,-2.670643737,8.368582978,8.265635636,1.766508172,-8.153157042,7.162842726,4.157903234,6.998407339,-4.829146477,-13.12333159,3.696861626,-7.25031135,3.989971235,8.337239748,-3.381201393,14.56073306,-4.703037622,11.05643542,-0.523235088,3.53276967,10.21407402,6.185897884,8.385188266,-8.840819199,-9.210975752,-0.447343402,-6.721538373,2.71009014,2.12291737,0.373374778,-0.914460944,-3.566327352,6.358606163,5.672261212,-10.76459435,-9.270859324,6.614290804,-3.414950763,0.241947696,5.841967857,-2.226963466,11.2660932,4.94871006,-1.286665381,-6.053048697,-3.408938423,4.983613581,8.852969846,-8.389618271,-3.954578539,5.486467942,6.937814275,-9.465738745,6.933658204,4.200763643,4.695946236,0.266307423,-3.871146555,-3.321343201,7.989629545,-5.607678076,-1.867334355,10.9491041,6.734488006,11.8301496,5.294369165,-13.5704549,-9.994598916,0.592024129,7.376950258,7.320880389,3.006040757,8.124737334,-6.252161901,-8.159061705,-1.430356316,-4.807645227,-1.849640057,-5.64792574,-2.863509919,-11.89950072,-2.087825043,10.86959894,-1.417238059,5.481323529,1.59921624,11.76821432,1.884193863,4.04486399,-4.552454093,8.809859754,-7.373009395,-2.661055678,4.442743596,-1.571200234,10.07250313,5.66149272,-3.022432262
-5.600279887,0.570648711,-2.736717433,6.532746833,10.03990627,3.08352007,-12.83564285,4.353416868,3.385376103,4.646919734,-4.21768017,-6.278047545,5.535373389,-6.428472661,7.083547562,8.94901767,-1.466495101,9.337019144,-6.225375827,12.69029739,1.947970739,8.669653679,7.343760952,12.34511596,7.363914033,-8.978721319,-9.634714399,4.529629719,-10.51626915,6.882262364,1.63713351,7.525237852,-3.82561601,-3.259555622,11.27554998,5.210875962,-9.587874791,-10.88106403,3.418345634,-3.383133276,-4.312584486,5.289469311,-3.00622428,6.502540943,3.140194948,-2.131875449,-6.788504252,-2.821684016,5.925947085,11.55366976,-10.86266058,-5.773395357,5.783351325,5.085804049,-6.765376736,7.0633832,8.641646572,3.648568796,-5.8763786,1.76837839,-0.604835704,5.868745729,-7.787365151,-4.848950844,9.674040101,9.299902643,9.651935747,8.682175229,-8.384861354,-6.841101195,2.782669675,8.903554915,8.35921322,5.450293712,9.241922763,-9.202758958,-5.246383889,-4.952020496,-4.518689542,-3.522987849,-9.53450079,-3.600002435,-11.92262648,3.445657248,7.297135531,0.563147466,0.332687369,3.520902519,5.915407308,4.118506674,6.080847739,-4.630129862,7.103450865,-7.946231834,1.78165279,5.530198821,-2.415973727,8.405384239,7.321145019,-1.958766547
-5.477062407,-5.599503179,6.912676291,-3.353233388,-0.375782031,-3.790557934,-4.428481409,-1.657550141,-6.841275871,2.387800332,-5.691264374,-0.89282067,7.354965074,-1.379842264,7.148422459,-10.23055195,-2.267775238,3.025602189,8.326242144,8.711951301,3.139449943,2.710844868,11.06240455,2.16075593,10.87036888,13.25854958,-0.10885559,2.130431613,-4.136351226,-0.868562953,6.557539206,3.866453216,-1.524676318,-9.497048726,-4.329545869,-5.591937716,-5.106431712,-3.953635813,-11.44696597,6.706807219,-2.204585224,1.307851274,0.669321425,-8.737893331,-8.488730767,-5.23398196,8.08222524,-8.031834286,-1.245044925,2.78653414,-0.132919767,-10.54771809,4.923669297,-6.283380473,-6.577281228,-1.934927235,0.629179358,-10.50405022,1.837525469,-0.221922084,-4.811271547,2.262529006,-5.69917741,-10.64539897,-0.303842432,2.164747534,3.943920482,-2.529597806,-2.094486082,6.963583191,-8.874126258,-5.145055471,3.935484795,-4.389032856,-2.275701734,0.063977994,1.839496004,9.892215831,7.806098826,5.999630811,-2.525449503,-8.459055547,2.454802369,-3.310673482,2.702188895,2.193060966,11.02656117,6.082625428,-6.309668688,9.011170522,4.809994419,-0.54012515,6.771172711,-1.448481549,-1.898268124,1.839043479,-8.931753598,-6.099023951,2.687168229,-9.204265688
2.669487163,-4.37807944,0.308422748,8.204161258,6.477896931,-5.699655817,-5.02532063,-2.489492018,-7.190963862,6.972591836,-4.832386959,-6.594386688,2.055387961,-3.370198649,-9.678472222,2.989991384,5.111948194,-9.6045517,3.601706368,-2.133147494,-2.384389194,-7.695532274,2.612295234,13.0550941,-5.970116017,-12.15851414,5.512235815,7.947397751,1.171227857,11.126345,12.05209698,3.07096303,5.636447956,-5.155117137,10.38064268,-0.677080877,-4.630465053,-1.021950635,5.053092436,-3.029225451,-10.83289088,-6.684127213,-6.35156217,0.861033571,8.453849558,-0.327372389,-3.505580143,4.676048273,-10.21005496,-8.021667698,6.362516335,-4.165651404,-6.329878808,-6.55094211,0.095018126,-1.765670507,12.35675214,-14.43469782,-1.594718958,0.084349973,4.716053148,6.454149769,-2.762858711,2.19414764,3.767757324,5.620997576,3.174362199,-4.28209427,5.262611454,2.82171781,-2.912084782,4.453333014,7.603545584,-0.896574683,4.034924786,12.59384646,3.194338436,2.10561874,-1.727207586,5.963984647,4.916315585,-4.530601129,-2.186641958,4.515337579,-5.040075166,-7.524695768,-1.894290494,5.379255403,0.286608842,-1.010160879,2.409646606,-0.844122801,6.887676634,6.702907255,13.60467628,2.434774561,6.422901359,1.075230895,10.05297852,-2.181225337
7.334105735,4.512124984,10.38568795,6.319349033,1.839322893,-7.778728241,6.987364595,-11.86921028,-3.736990908,0.909089669,7.713440133,-4.38550282,2.977470896,8.719225213,-6.042476355,3.342916398,-10.26623345,-1.629595978,-9.387581389,8.655594939,-0.265379078,7.261979687,4.434978627,7.906844907,-6.059831241,-8.436460148,3.61420609,-7.758478758,5.114907295,0.352906415,-0.894107352,7.958174871,2.959537095,-8.528778113,-5.535774569,-0.82054092,-0.886494865,0.235874828,-4.699949517,5.223009654,-2.309886114,1.104296379,7.163337315,-6.038193497,-1.658202271,0.245382401,5.277128271,-7.774681151,-1.879853589,1.625543516,8.090558405,-2.721068729,1.367308386,-5.275353166,0.510148611,-6.575010389,8.072036963,1.086920204,6.037900664,-4.221005211,5.860325958,0.028769588,-3.934653009,1.946182726,7.632175321,7.160655556,0.412127289,-8.565302948,3.209676791,-6.946726748,4.673239592,7.979285798,-2.204634065,1.429919381,-7.952823937,0.877168347,-9.106125054,4.828311281,-3.953219058,6.964116897,-7.965512017,-7.72418861,6.40831007,5.177053894,3.352961628,7.940171861,0.30088595,6.443410169,-2.566581452,10.17836106,1.762645365,-11.79940191,-2.504588265,6.587194235,-5.89924319,-4.616347772,-0.122450707,0.033454249,1.650315648,-1.884740144
-5.713885153,-2.338816365,0.213101059,8.584814781,7.661500108,1.991524359,-10.69815535,4.605440733,4.927777555,7.126455171,-4.652510351,-7.309423393,4.992375807,-6.764356721,5.381925077,7.176940317,-1.500789481,7.793278465,-7.88547315,12.57160184,-1.003586999,6.015987021,4.892692866,9.309231427,4.549728028,-8.967419225,-8.173932143,0.436012215,-5.095380748,4.060695564,3.330354502,4.426432517,-0.012315005,-5.628562801,8.905055907,3.63223669,-13.53901258,-7.099819168,2.597868358,-5.774242555,4.142287227,5.339841301,0.43027933,7.7387594,3.091760534,1.565546466,-5.846832915,0.12080307,4.658788285,10.4970848,-6.974987651,-6.52286553,2.539251552,7.610013098,-8.307850485,4.443475755,5.432046019,1.976776941,-2.367911462,-0.615210277,-2.779948992,7.017717251,-3.634953493,-1.671572671,9.192700947,7.671152218,7.306693013,4.736062159,-7.054780595,-3.278701707,-1.924920502,6.206969699,11.42548362,-1.545619769,12.13012927,-5.54650158,-5.5741427,-4.232263871,-6.178884432,-4.516960342,-5.890696272,-3.098096808,-6.497706862,3.180962773,7.966644875,1.33643896,4.390151072,-0.581456818,10.86090268,4.624929715,8.759433352,-5.048197854,7.51296541,-8.106571199,-5.207436487,2.03210923,-1.854144001,6.467006884,7.408350244,-10.67530676
-4.477525446,-1.019077734,-1.507368812,5.2689051,10.32732597,6.240486346,-5.712310792,4.024039981,5.823165789,8.148603844,-2.930182221,-9.693860645,2.218776164,-11.95308369,5.032111126,6.814038482,-3.258210146,5.053944799,-5.872289895,9.652649231,-0.140005168,3.129727952,7.90994684,8.779957983,10.83105333,-11.1368126,-8.934173049,2.613240807,-6.920350516,1.833157082,2.092124376,2.607745229,2.663316619,-6.886674661,5.966252778,5.098360428,-10.58799661,-10.93189824,-1.254912744,-5.184731241,-2.308878774,6.99624463,-1.534010644,10.46534051,3.379655401,-2.969924734,-9.985165514,-5.837658526,3.725829087,11.01298836,-6.532744282,-3.759433095,4.820580919,8.698300334,-6.020332046,7.218061011,3.063950873,6.201256366,-1.224399745,-2.948950314,-4.983657123,5.979063877,-3.42043141,-3.026631649,8.239417053,9.422185753,5.945236808,4.808828875,-4.026981079,-10.35843873,0.93892922,9.523628972,6.030361423,1.648895009,9.630674091,-7.628269461,-10.10728917,0.397072575,-0.776618818,-5.227720239,-11.37119272,-0.645327497,-8.680381803,-1.11569708,10.41168061,0.716463909,3.19783676,0.679935514,9.003621178,8.491536398,3.730522722,-6.272564251,9.500449361,-4.520372921,-3.480030908,9.841276748,-3.761765809,4.857755381,7.472808896,-7.080733578
1.440232036,-2.453741212,1.346656637,9.724888697,6.087864714,-5.238388081,-1.365822683,0.981137354,-3.280780105,6.42935696,-0.287670437,-5.820552219,1.241571624,1.633770328,-10.94055691,-0.978264095,6.123272215,-8.579653458,5.170228143,-7.226431353,-2.039643026,-7.946003424,-2.101300752,6.535149155,-6.672924897,-7.202739152,8.012134547,7.699363567,0.317662265,7.177926396,8.647466042,3.672697063,6.679920396,-8.345704242,6.128644656,-1.061856991,-9.212436851,-0.329803182,8.130612095,-4.855766964,-9.580331173,-7.747408895,-1.262654932,1.421157721,10.37935585,1.811007293,-4.23325922,2.630155891,-10.97471269,-10.84660967,0.863692749,-3.701081427,-1.103866109,-9.021733965,-2.771446102,4.718668306,9.764395641,-11.80310108,0.442036519,-2.837124071,4.654338976,5.672707243,-3.05281172,6.368473454,-0.698019394,1.978184228,9.911274944,-2.874524397,3.740692289,8.860453589,-1.03927646,7.282912595,4.545859214,-5.580138987,2.339962631,7.57621119,3.930790288,1.995264191,-3.785025368,3.287728609,8.54892914,-0.207451423,-2.41528299,3.687127212,-2.167220444,-8.025484303,-3.313354096,7.161864923,-1.342375536,1.453965319,0.334064701,2.645564839,9.537405342,4.382396944,8.990159141,4.033406721,5.971183389,2.278263126,11.05850086,-1.322623449
3.892545679,-5.425145158,1.555850185,9.94319185,6.854234865,-9.133991114,-2.947147121,0.173090864,-7.496036658,5.177608552,-2.791914778,-8.301772498,6.167167941,1.643318024,-8.950798291,-0.9909808,2.313075151,-8.740595716,1.817510476,-4.677025079,0.711291207,-7.212905449,-1.647483755,9.719033544,-1.350465613,-7.229813365,11.01096311,9.828361475,2.295695868,8.452668062,12.79430834,5.229902409,6.620417109,-5.629259234,6.697690846,-0.514182878,-4.822071047,4.407744557,6.685806784,-3.162845174,-9.699651275,-5.423242289,1.471238261,3.898397943,8.805844266,2.611951885,-3.148018659,4.321295026,-6.941195163,-8.104033369,4.114416851,-1.477619451,-0.287672125,-5.883621816,-1.516910885,0.470746351,7.643494136,-9.326972116,1.601147257,-1.28264132,1.725193403,4.993947395,0.034316708,-2.214031735,-2.542372121,6.246607303,3.450055209,-3.848161873,8.92004938,1.89452591,-3.062039567,8.10583361,1.898434736,-1.765061285,1.389885355,11.80663801,1.376173473,-0.480316564,-3.815167503,7.183474476,8.105462034,-5.660109605,-0.784651377,5.706511383,-2.201969702,-9.965908424,-6.541746583,5.788865613,-0.853434457,-1.200742399,1.491254428,1.151391899,6.748897984,5.970934553,10.45821025,0.853668833,9.114858412,4.910165512,8.602826576,-3.166700801
3.971960872,-2.445796123,1.159403279,7.52587215,6.271732123,-7.866013341,-2.951000566,5.485211835,-7.502839491,5.782932251,0.163468165,-8.833652435,2.375312537,-0.213220791,-6.579411107,0.095993507,7.014459489,-10.36611823,1.971650512,-5.573879337,-3.835619587,-7.509510676,0.975588508,8.030142718,-2.170366286,-7.076763583,6.534599706,8.8953921,2.359030705,7.650648983,9.245614119,5.011001111,6.288767429,-6.826192046,6.895148506,-2.824894566,-5.287380793,-3.468137286,6.666081367,-0.66292609,-5.265752256,-3.924317019,0.097239232,5.538121796,13.30799452,-5.988921216,-5.707204613,2.439768655,-5.533372689,-6.784864029,3.891908882,-0.116095901,-1.238488282,-8.093194969,1.618607326,3.617620698,8.552893772,-14.41345476,4.150649393,-1.433100452,4.276394599,4.951746246,-1.50170121,1.820887857,1.001299461,4.939868635,7.101189962,1.544140649,4.122837135,3.161121615,-1.160914829,10.72204202,0.503821434,-3.084004954,-0.536069001,8.420688623,3.202539727,-0.210962881,0.787276946,7.177432938,4.722265297,-5.028820235,-2.121546537,0.280405287,-7.905582286,-9.146830859,-6.643688045,1.167460072,1.321447781,2.462525132,-0.511720185,1.159348679,10.6727433,8.907236294,12.46499301,5.05075538,9.808879946,1.288966075,9.735967439,-1.577914982
9.851531371,1.342021023,6.561527178,5.138991881,5.275058774,-5.375622005,10.14898899,-11.45214211,-6.622862592,-1.738614994,2.807356589,-3.841928336,8.528321912,10.88215858,-9.11072167,3.753232856,-7.891534888,-2.942548324,-7.52356454,11.03143285,-3.100145018,9.033795154,4.741456059,7.119477527,-6.69767729,-3.585702003,0.471183109,-6.008024015,1.687633901,0.342651951,0.590501565,9.855803957,2.338931194,-9.50374239,-8.293308054,-2.70274575,1.075046199,2.648835229,1.339116057,4.768658844,-0.327659422,5.128299454,6.317962513,-9.664051586,-1.918946087,-1.523467983,5.726593834,-3.654329751,-1.907527185,1.629860894,6.580865641,-3.389288303,2.632716288,-6.785660133,-0.796021354,-7.468422373,11.78126769,-2.102469815,6.632262475,-3.35727139,8.573399575,-2.937990943,-2.00530273,2.744365854,5.5832689,4.275092485,1.053650818,-9.386208574,2.415027163,-6.780609589,5.354027721,8.187723979,2.044443299,3.612366693,-9.137870937,-0.406104018,-9.035254731,2.788008821,-7.187303455,6.430621191,-3.759014558,-6.735026137,4.308894569,1.973571057,2.663408156,5.823736386,1.473925371,5.822992825,1.517625665,11.46784958,4.458772367,-10.51688472,-0.737020533,7.260744431,-2.190201712,-4.633272865,1.103841775,-0.554298218,3.650724344,-0.289943782
-4.951788526,-1.001753766,-1.262108016,5.090725512,10.72432075,4.680419615,-9.146126653,4.850165008,1.089833007,5.058944307,-2.806248525,-8.160487461,5.4241469,-7.588078323,7.200725926,6.055536692,3.125031991,8.170365852,-2.372721976,7.308497924,-3.203409377,6.765761255,3.799350858,8.855988283,11.19944801,-6.531279025,-8.097953074,0.986057812,-12.75541271,0.471748469,5.565229651,1.879911097,3.50875487,-4.165362164,7.2464039,2.528092097,-10.24986835,-9.997572406,3.64696757,-5.600189558,-2.428888009,6.919482533,-4.346055257,10.30478732,3.778634032,-2.910303136,-3.935964476,-1.219533036,6.525725918,8.458070172,-9.528917848,-8.271655946,6.214512516,9.514874171,-8.727641703,5.326263549,8.092313163,1.06874902,-5.284017782,-0.637617826,-1.478126527,4.806601672,-2.397063718,-4.93470961,11.47391108,11.08723123,13.44563555,2.805938408,-7.881873531,-10.64468993,-3.108671113,5.465097561,6.02928026,3.350617942,8.755405943,-7.798700744,-2.314846083,-2.31318838,-6.405551161,-1.692924343,-10.92907086,0.330484924,-8.072610739,2.558153778,8.993817732,-4.563602904,0.958176318,2.710488583,9.213312101,4.30862397,4.160627424,-4.286207848,8.561115128,-7.54162945,-4.26945446,6.437051387,-5.536259942,10.13447598,7.499833214,-8.634479883
-4.04216698,-3.68779425,-1.897710908,9.954960104,9.976977697,0.173628366,-8.599406911,8.020304436,0.748809545,2.929428697,-6.537562374,-4.730144112,5.658090649,-7.095291625,5.202041725,4.13973333,0.292641335,7.969059818,-7.335742407,11.60821907,-0.745537564,7.36669121,-0.027150172,10.65841869,12.01932768,-12.50222874,-12.18665148,-0.373038841,-14.96463992,-0.57208734,2.791643171,3.351073345,-0.259597404,-6.046727648,9.379570861,5.694856615,-10.85601095,-8.301135794,3.150415097,-5.375379619,-1.157132345,4.364338431,-1.51068847,10.47211495,8.332634741,5.37311858,-4.396399253,-3.348301749,6.504634655,13.18998134,-7.475858745,-9.259052461,5.744401778,5.066272901,-6.147899702,7.659818385,8.862503796,0.930698861,-3.640624563,-0.716817995,-1.444522086,8.345261127,-0.601667435,-4.090842698,9.623519117,10.30972058,5.486446145,6.758540938,-5.738559163,-8.650530989,3.881494895,7.357045197,8.971857906,1.855857379,8.154196853,-4.486191058,-4.750790393,-4.889261757,-3.635959869,-4.424358279,-6.48000835,-0.244699562,-9.691011426,-2.717136633,9.496761451,-1.890604322,1.855025056,1.021672995,8.790508076,4.395101573,7.158839923,-1.051167343,6.493843711,-7.135666725,-3.093314352,4.800572598,-4.743085247,5.181208915,8.791378606,-3.685006341
2.897703262,-1.292329681,0.06374165,12.03256974,5.19701179,-7.436694803,-0.29426818,-0.981932057,-4.024250069,5.204383323,-6.660846782,-8.027569087,2.57055332,-0.884659557,-9.780972097,4.507856629,7.207727717,-8.756872118,3.980744149,-0.902294286,-2.64245343,-7.718907052,1.710806765,6.3205568,-5.347540558,-9.217847491,6.785631244,7.642374207,-4.200398397,9.453174676,8.84423276,6.252308056,3.457664762,-7.348022015,2.173570048,0.495483015,-4.585484704,3.100541214,7.897789816,0.957136732,-4.963612816,-5.921496825,-6.719312519,4.044889538,7.208679126,0.49671215,-2.436134847,5.614300623,-7.340898631,-9.829490739,5.756949558,-5.389166503,0.180122704,-10.46640027,-0.237547634,4.421630008,8.594875109,-12.97980978,4.016091776,0.586424288,0.892626374,5.357635307,0.469528753,4.129277928,3.54054916,6.677247762,5.924034899,-1.66673863,3.765219171,3.172188451,-3.877756319,6.687413561,6.222910556,-2.454464934,2.389102886,9.694661889,2.662893742,1.642776664,-1.786566195,6.237148267,7.847715935,-5.476359667,-1.343187448,3.291923835,0.083027518,-8.759432153,-4.022605181,4.947778406,-1.555403082,1.263431576,1.051887799,2.948049095,6.919112264,3.143136632,11.30125591,1.976992338,9.983045221,6.097512651,6.856016582,-2.827089523
9.456985578,-0.533054833,12.63307722,2.508716073,8.485510039,-0.806351162,10.93670501,-9.727406807,-4.841251595,1.873228022,2.861407141,-3.239184452,7.566342821,8.593905234,-8.132854997,1.066446469,-8.325437928,-0.398479527,-7.267408337,11.59722807,-6.210173494,10.18582564,7.908342719,8.009671911,-6.39014128,-9.567362384,-0.194050003,-5.700846678,3.507445895,-1.174758709,3.750177215,7.982926931,1.969075797,-6.756358396,-6.973792417,1.88693801,1.656009269,0.353003532,-5.015832951,-0.397768464,-3.846287545,1.629725483,5.445772844,-5.089470508,-1.7224065,-0.277693217,6.057461157,-4.515968149,2.29985148,1.779287194,6.568189006,-3.815874496,2.92491507,-5.371413336,0.967833744,-10.61765922,6.715613556,1.235145731,2.091238202,-1.532850444,6.425080201,1.01789886,-3.343034153,2.116699582,7.711713264,6.383129603,2.620828271,-9.145957009,2.454326342,-9.292804969,1.734931341,6.876265319,1.714891342,0.698383783,-5.963081986,-0.042556459,-4.63187161,1.026591996,2.20742068,7.335179177,-7.547545329,-5.702547678,3.781011027,1.59638221,0.613738235,10.39630782,-0.156662775,5.008895797,-0.816873342,5.785968056,4.267078153,-7.532948969,-5.070761254,3.688613627,1.035033376,-4.95596229,-1.773935918,0.282424347,4.205180632,-1.472791415
2.865730647,-0.390811588,-3.053273749,8.851848105,7.137757963,-6.54616801,-2.999785008,2.012110885,-6.788819102,6.164710992,-3.881511407,-5.013730615,2.899922874,-0.490146152,-8.967096175,-2.975275958,5.932816671,-8.573434512,5.179234763,-7.648328785,-1.437466364,-8.770718003,0.144991131,9.959384279,-2.789582841,-10.96310321,3.166769236,7.290047484,-2.914968732,9.245072107,5.671588627,5.39091018,7.972528623,-7.880899172,9.09372914,-2.778067438,-6.407208967,2.358382987,8.935879754,-1.527158992,-10.5132107,-7.756067972,-2.235835308,5.29791442,9.643239151,-2.814797869,-4.524234237,5.685489182,-7.612323766,-9.397939868,2.506197231,-2.526122952,-4.538260952,-5.850134294,4.698202885,0.455574569,9.709483534,-13.35248022,0.137881857,0.703771322,2.971807206,6.452677159,3.983484208,0.059510108,-2.082044717,4.089756702,8.188331184,-5.262789863,6.182727952,2.274107249,-1.559007862,5.860558685,6.291188246,-1.955249898,0.082942985,9.862367431,3.076736674,0.425903161,-4.426254147,4.206358658,7.026915652,-3.869025938,-1.064606713,9.21907074,-0.784615019,-8.439867091,-4.470676457,5.976278786,1.268745253,0.159101438,5.274796208,0.654815576,10.87398532,4.220000401,10.86862795,5.660750657,6.904338489,6.947878535,8.686739418,-1.448084405
-1.642507174,-5.736959621,-2.593298983,6.189366443,13.78478369,2.850825121,-14.28736047,4.853453288,6.858117858,9.568407626,-1.543931027,-13.00037903,3.786815553,-8.028346029,0.037907572,4.245585158,-3.042692523,9.575134185,-7.112306371,8.5711733,2.847343013,2.567598679,6.887734773,9.480913414,10.67442664,-9.356342793,-9.05742244,-1.918111139,-8.634665626,2.622931764,2.455128114,6.678740239,-1.575155992,-1.734785531,8.709129484,3.783030306,-12.48948989,-10.32738432,0.007642281,-4.118739933,-4.215700091,6.062373182,-5.127837789,9.008038884,1.353421338,1.854989789,-7.80234789,-1.952397578,3.57590503,10.82833747,-9.442669185,-0.955908598,5.783928816,8.846507639,-9.141575879,3.676952773,9.608311715,2.862376482,-0.075120035,0.55426835,-3.55076242,9.21462627,-5.701889782,-7.169626853,10.41497595,5.0642776,10.35981549,5.346992623,-9.115046591,-7.608830849,0.428718496,6.022786314,5.35211725,1.712326731,9.764350079,-5.888701922,-5.539416137,-4.251464014,-2.961150829,-5.529313157,-9.297988131,-1.54884771,-5.553205643,0.037138138,7.063201673,-1.871620935,-1.145846917,2.270471469,11.27589909,2.272941743,9.277834852,-0.392236672,9.119167596,-8.115239524,-1.962863677,5.630741662,1.132524613,9.081671984,8.594797134,-6.57422393
-4.292859447,-10.92689417,4.018593111,0.281297617,-4.246253582,-4.032802252,-11.36794504,-0.066974454,-7.60181697,-1.478384165,-6.580891644,-0.671486752,10.5349948,-0.725597145,8.759789047,-9.00715793,-0.258969673,0.301313183,10.6672357,9.681911903,0.851504883,5.288139064,13.09891401,5.220331423,9.449488511,9.710050164,2.178440564,1.782587194,-3.883609,-0.485579031,8.261030763,0.344075695,-5.152312629,-6.329447806,-4.325686636,-8.686631236,-8.225625027,0.25141662,-8.15971198,7.437105377,-2.26129887,2.107590723,3.466363852,-8.040097229,-7.909534665,-6.923178032,8.497387507,-6.809127489,-4.349672112,9.581707177,2.137439434,-11.39476454,9.33012033,-4.075753476,-8.874131002,-4.354460978,1.991499692,-9.166498648,7.097528358,0.465571072,-7.485128261,-0.814009774,-5.716587346,-9.531663892,1.380906329,-3.921609711,6.407521894,-4.634825682,1.781745244,5.57311124,-4.615356241,-3.626858147,6.063373997,-4.556234967,-4.945035199,2.293676239,-1.655872672,6.36432557,7.904985031,8.697093734,-0.021126398,-4.710860608,0.781440038,-1.983383258,-0.570078941,2.189095719,9.092286855,6.763157346,-6.676822696,7.174556026,5.79656044,-2.8951411,5.141730654,-1.157580264,0.415337484,0.77206885,-8.82624517,-2.626484864,-1.962952954,-9.942748338
9.837444848,0.454752046,10.69241358,7.277635759,1.698187922,-9.412315442,9.213146266,-7.232751501,-7.081897526,-3.350667189,4.793835724,-9.168129376,8.882692234,9.735169153,-6.470902558,1.529541992,-6.979789644,-1.610514986,-8.802364175,8.737741196,-3.205369709,7.539387264,5.988124764,7.736820865,-5.649918217,-6.308881496,0.809668816,-7.897098456,4.138705826,-4.074091512,-3.30283276,10.44117972,0.955023177,-7.902666413,-5.206275566,1.067152844,-0.327895115,0.127771603,-1.241427766,1.264227788,-0.09653332,2.591803097,1.335502324,-6.792255508,-2.729984271,2.61785249,4.582417914,-4.511368535,-2.368958833,3.19051084,6.897777451,-2.269842573,3.469135456,-4.95282713,-7.197696748,-8.196185112,5.015290351,-2.916626741,7.687628399,-0.211837104,11.5025059,-2.327919223,-4.963426927,3.498570791,5.970114976,10.5789899,4.575555286,-9.679457755,2.225649899,-6.842664254,2.722276904,7.253066554,1.038885534,2.46179479,-7.799842152,1.692033787,-6.511627002,-2.228000099,-2.67091886,4.520016396,-9.778411869,-9.597107052,3.320914753,-0.729531383,2.256211717,7.931121315,-0.986841005,5.305179272,-1.152664326,6.04313052,3.334233348,-10.07562864,-3.893485399,4.015999392,-3.18653412,-7.462988547,-0.577017419,-7.000277516,-1.73509,1.328454732
